Toss Fair Biased
8587 0.503901 0.691278
8588 0.503959 0.691313
8589 0.504017 0.691233
8590 0.503958 0.691153
8591 0.504016 0.691072
8592 0.503957 0.691108
8593 0.503899 0.691028
8594 0.503840 0.691064
8595 0.503898 0.691099
8596 0.503839 0.691135
8597 0.503780 0.691055
8598 0.503722 0.690975
8599 0.503663 0.691011
8600 0.503721 0.690930
8601 0.503662 0.690966
8602 0.503720 0.691002
8603 0.503662 0.690922
8604 0.503603 0.690958
8605 0.503544 0.690877
8606 0.503602 0.690913
8607 0.503660 0.690949
8608 0.503601 0.690985
8609 0.503543 0.691021
8610 0.503600 0.691057
8611 0.503658 0.690977
8612 0.503600 0.691013
8613 0.503541 0.691048
8614 0.503599 0.690968
8615 0.503540 0.691004
8616 0.503482 0.690924
8617 0.503540 0.690844
8618 0.503597 0.690880
8619 0.503539 0.690915
8620 0.503480 0.690951
8621 0.503422 0.690987
8622 0.503363 0.690907
8623 0.503305 0.690827
8624 0.503247 0.690747
8625 0.503188 0.690783
8626 0.503130 0.690818
8627 0.503188 0.690738
8628 0.503245 0.690774
8629 0.503303 0.690810
8630 0.503244 0.690846
8631 0.503186 0.690882
8632 0.503128 0.690918
8633 0.503070 0.690953
8634 0.503011 0.690873
8635 0.502953 0.690909
8636 0.502895 0.690945
8637 0.502837 0.690981
8638 0.502894 0.691016
8639 0.502952 0.690936
8640 0.502894 0.690972
8641 0.502835 0.691008
8642 0.502893 0.691044
8643 0.502950 0.691079
8644 0.502892 0.691000
8645 0.502950 0.690920
8646 0.503007 0.690955
8647 0.502949 0.690991
8648 0.503006 0.691027
8649 0.503064 0.691063
8650 0.503006 0.690983
8651 0.503063 0.690903
8652 0.503005 0.690939
8653 0.503063 0.690974
8654 0.503004 0.691010
8655 0.502946 0.691046
8656 0.503004 0.690966
8657 0.502946 0.691002
8658 0.503003 0.691037
8659 0.502945 0.690957
8660 0.503002 0.690993
8661 0.502944 0.691029
8662 0.503002 0.690949
8663 0.503059 0.690985
8664 0.503001 0.691020
8665 0.502943 0.691056
8666 0.503000 0.690976
8667 0.502942 0.691012
8668 0.502884 0.691048
8669 0.502942 0.691083
8670 0.502884 0.691119
8671 0.502826 0.691154
8672 0.502883 0.691190
8673 0.502825 0.691226
8674 0.502882 0.691146
8675 0.502939 0.691182
8676 0.502882 0.691217
8677 0.502939 0.691253
8678 0.502881 0.691288
8679 0.502938 0.691324
8680 0.502880 0.691359
8681 0.502937 0.691395
8682 0.502880 0.691431
8683 0.502937 0.691351
8684 0.502879 0.691386
8685 0.502821 0.691422
8686 0.502878 0.691458
8687 0.502820 0.691493
8688 0.502878 0.691413
8689 0.502820 0.691449
8690 0.502877 0.691369
8691 0.502819 0.691405
8692 0.502876 0.691440
8693 0.502933 0.691476
8694 0.502876 0.691511
8695 0.502818 0.691432
8696 0.502875 0.691467
8697 0.502932 0.691503
8698 0.502989 0.691423
8699 0.502931 0.691459
8700 0.502989 0.691379
8701 0.503046 0.691300
8702 0.503103 0.691335
8703 0.503045 0.691371
8704 0.503102 0.691406
8705 0.503044 0.691442
8706 0.503101 0.691477
8707 0.503044 0.691513
8708 0.502986 0.691433
8709 0.503043 0.691469
8710 0.502985 0.691389
8711 0.502927 0.691425
8712 0.502984 0.691345
8713 0.503041 0.691381
8714 0.502984 0.691301
8715 0.502926 0.691337
8716 0.502868 0.691372
8717 0.502925 0.691408
8718 0.502982 0.691443
8719 0.503039 0.691478
8720 0.503096 0.691514
8721 0.503153 0.691549
8722 0.503210 0.691584
8723 0.503153 0.691505
8724 0.503095 0.691541
8725 0.503152 0.691461
8726 0.503094 0.691497
8727 0.503037 0.691532
8728 0.502979 0.691453
8729 0.502921 0.691374
8730 0.502978 0.691409
8731 0.502921 0.691330
8732 0.502863 0.691251
8733 0.502920 0.691286
8734 0.502862 0.691321
8735 0.502805 0.691357
8736 0.502747 0.691392
8737 0.502690 0.691313
8738 0.502632 0.691348
8739 0.502575 0.691383
8740 0.502632 0.691304
8741 0.502688 0.691340
8742 0.502745 0.691375
8743 0.502688 0.691410
8744 0.502745 0.691446
8745 0.502687 0.691481
8746 0.502744 0.691516
8747 0.502801 0.691437
8748 0.502743 0.691472
8749 0.502800 0.691508
8750 0.502743 0.691429
8751 0.502800 0.691464
8752 0.502742 0.691499
8753 0.502685 0.691420
8754 0.502627 0.691341
8755 0.502684 0.691376
8756 0.502741 0.691412
8757 0.502798 0.691447
8758 0.502855 0.691482
8759 0.502797 0.691517
8760 0.502854 0.691438
8761 0.502911 0.691359
8762 0.502967 0.691395
8763 0.503024 0.691430
8764 0.502967 0.691465
8765 0.503023 0.691500
8766 0.503080 0.691535
8767 0.503023 0.691571
8768 0.503079 0.691492
8769 0.503136 0.691527
8770 0.503193 0.691562
8771 0.503249 0.691483
8772 0.503192 0.691518
8773 0.503135 0.691554
8774 0.503077 0.691475
8775 0.503134 0.691510
8776 0.503191 0.691431
8777 0.503133 0.691352
8778 0.503190 0.691388
8779 0.503132 0.691309
8780 0.503075 0.691344
8781 0.503132 0.691265
8782 0.503188 0.691300
8783 0.503131 0.691336
8784 0.503074 0.691257
8785 0.503130 0.691178
8786 0.503073 0.691213
8787 0.503130 0.691248
8788 0.503186 0.691170
8789 0.503129 0.691205
8790 0.503185 0.691126
8791 0.503128 0.691048
8792 0.503071 0.691083
8793 0.503014 0.691004
8794 0.503070 0.691039
8795 0.503013 0.691074
8796 0.502956 0.691110
8797 0.503012 0.691031
8798 0.502955 0.691066
8799 0.502898 0.690988
8800 0.502841 0.691023
8801 0.502897 0.691058
8802 0.502840 0.690979
8803 0.502783 0.690901
8804 0.502726 0.690936
8805 0.502783 0.690971
8806 0.502725 0.690893
8807 0.502782 0.690814
8808 0.502838 0.690849
8809 0.502781 0.690771
8810 0.502838 0.690692
8811 0.502894 0.690727
8812 0.502837 0.690649
8813 0.502893 0.690684
8814 0.502836 0.690719
8815 0.502893 0.690641
8816 0.502836 0.690676
8817 0.502779 0.690598
8818 0.502835 0.690519
8819 0.502778 0.690554
8820 0.502834 0.690590
8821 0.502777 0.690511
8822 0.502834 0.690546
8823 0.502890 0.690468
8824 0.502947 0.690503
8825 0.502890 0.690538
8826 0.502833 0.690573
8827 0.502889 0.690608
8828 0.502945 0.690530
8829 0.503001 0.690565
8830 0.503058 0.690600
8831 0.503001 0.690635
8832 0.503057 0.690670
8833 0.503000 0.690592
8834 0.503056 0.690627
8835 0.502999 0.690662
8836 0.503056 0.690697
8837 0.503112 0.690732
8838 0.503055 0.690767
8839 0.503111 0.690689
8840 0.503167 0.690611
8841 0.503111 0.690533
8842 0.503167 0.690455
8843 0.503223 0.690490
8844 0.503166 0.690412
8845 0.503222 0.690447
8846 0.503278 0.690482
8847 0.503334 0.690517
8848 0.503278 0.690439
8849 0.503221 0.690360
8850 0.503277 0.690395
8851 0.503220 0.690430
8852 0.503276 0.690352
8853 0.503332 0.690387
8854 0.503275 0.690422
8855 0.503331 0.690457
8856 0.503275 0.690379
8857 0.503218 0.690414
8858 0.503161 0.690449
8859 0.503104 0.690484
8860 0.503047 0.690519
8861 0.503103 0.690554
8862 0.503047 0.690589
8863 0.502990 0.690624
8864 0.502933 0.690546
8865 0.502989 0.690468
8866 0.503045 0.690390
8867 0.503101 0.690425
8868 0.503157 0.690347
8869 0.503213 0.690382
8870 0.503157 0.690417
8871 0.503213 0.690452
8872 0.503156 0.690487
8873 0.503099 0.690409
8874 0.503155 0.690444
8875 0.503211 0.690366
8876 0.503267 0.690401
8877 0.503211 0.690323
8878 0.503154 0.690358
8879 0.503097 0.690393
8880 0.503041 0.690428
8881 0.503096 0.690463
8882 0.503152 0.690498
8883 0.503096 0.690420
8884 0.503152 0.690455
8885 0.503208 0.690490
8886 0.503151 0.690412
8887 0.503094 0.690447
8888 0.503150 0.690482
8889 0.503094 0.690516
8890 0.503037 0.690551
8891 0.502981 0.690474
8892 0.503036 0.690396
8893 0.503092 0.690431
8894 0.503036 0.690353
8895 0.502979 0.690388
8896 0.503035 0.690423
8897 0.503091 0.690457
8898 0.503147 0.690492
8899 0.503090 0.690415
8900 0.503034 0.690449
8901 0.502977 0.690484
8902 0.502921 0.690407
8903 0.502977 0.690329
8904 0.502920 0.690364
8905 0.502864 0.690399
8906 0.502807 0.690433
8907 0.502751 0.690468
8908 0.502806 0.690391
8909 0.502862 0.690313
8910 0.502918 0.690348
8911 0.502862 0.690383
8912 0.502917 0.690417
8913 0.502861 0.690340
8914 0.502805 0.690263
8915 0.502860 0.690297
8916 0.502804 0.690332
8917 0.502860 0.690255
8918 0.502915 0.690289
8919 0.502971 0.690324
8920 0.503027 0.690247
8921 0.502971 0.690281
8922 0.503026 0.690204
8923 0.503082 0.690127
8924 0.503026 0.690161
8925 0.502969 0.690084
8926 0.503025 0.690119
8927 0.503081 0.690153
8928 0.503024 0.690076
8929 0.502968 0.690111
8930 0.503024 0.690146
8931 0.503079 0.690068
8932 0.503135 0.690103
8933 0.503190 0.690138
8934 0.503246 0.690172
8935 0.503302 0.690207
8936 0.503245 0.690242
8937 0.503189 0.690276
8938 0.503245 0.690311
8939 0.503188 0.690346
8940 0.503244 0.690268
8941 0.503188 0.690303
8942 0.503131 0.690338
8943 0.503075 0.690372
8944 0.503019 0.690295
8945 0.502963 0.690218
8946 0.502906 0.690253
8947 0.502962 0.690287
8948 0.503017 0.690210
8949 0.502961 0.690245
8950 0.502905 0.690279
8951 0.502961 0.690314
8952 0.502904 0.690349
8953 0.502960 0.690383
8954 0.503015 0.690306
8955 0.502959 0.690341
8956 0.502903 0.690375
8957 0.502847 0.690410
8958 0.502902 0.690444
8959 0.502958 0.690479
8960 0.502902 0.690513
8961 0.502846 0.690548
8962 0.502901 0.690582
8963 0.502845 0.690505
8964 0.502900 0.690428
8965 0.502844 0.690463
8966 0.502900 0.690386
8967 0.502955 0.690309
8968 0.503011 0.690343
8969 0.502955 0.690378
8970 0.503010 0.690412
8971 0.503065 0.690447
8972 0.503121 0.690481
8973 0.503176 0.690516
8974 0.503120 0.690550
8975 0.503175 0.690585
8976 0.503231 0.690619
8977 0.503286 0.690542
8978 0.503230 0.690577
8979 0.503285 0.690611
8980 0.503229 0.690646
8981 0.503173 0.690680
8982 0.503117 0.690603
8983 0.503061 0.690638
8984 0.503117 0.690672
8985 0.503061 0.690707
8986 0.503005 0.690741
8987 0.502949 0.690776
8988 0.502893 0.690810
8989 0.502837 0.690844
8990 0.502892 0.690879
8991 0.502836 0.690913
8992 0.502891 0.690948
8993 0.502836 0.690982
8994 0.502780 0.690905
8995 0.502724 0.690939
8996 0.502668 0.690974
8997 0.502723 0.691008
8998 0.502778 0.690931
8999 0.502834 0.690966
9000 0.502889 0.691000
9001 0.502944 0.691034
9002 0.502999 0.691069
9003 0.503055 0.691103
9004 0.503110 0.691137
9005 0.503165 0.691172
9006 0.503109 0.691206
9007 0.503164 0.691240
9008 0.503108 0.691274
9009 0.503164 0.691309
9010 0.503219 0.691343
9011 0.503163 0.691377
9012 0.503218 0.691411
9013 0.503162 0.691446
9014 0.503217 0.691369
9015 0.503161 0.691403
9016 0.503106 0.691327
9017 0.503161 0.691361
9018 0.503216 0.691395
9019 0.503271 0.691429
9020 0.503215 0.691463
9021 0.503159 0.691498
9022 0.503104 0.691532
9023 0.503159 0.691455
9024 0.503103 0.691489
9025 0.503158 0.691524
9026 0.503213 0.691447
9027 0.503157 0.691481
9028 0.503212 0.691515
9029 0.503267 0.691549
9030 0.503322 0.691473
9031 0.503267 0.691396
9032 0.503211 0.691430
9033 0.503266 0.691354
9034 0.503210 0.691388
9035 0.503265 0.691422
9036 0.503320 0.691346
9037 0.503375 0.691380
9038 0.503319 0.691414
9039 0.503264 0.691338
9040 0.503319 0.691372
9041 0.503374 0.691406
9042 0.503428 0.691440
9043 0.503373 0.691363
9044 0.503428 0.691398
9045 0.503372 0.691321
9046 0.503316 0.691355
9047 0.503261 0.691279
9048 0.503316 0.691202
9049 0.503260 0.691126
9050 0.503204 0.691050
9051 0.503259 0.691084
9052 0.503314 0.691118
9053 0.503369 0.691042
9054 0.503313 0.691076
9055 0.503368 0.690999
9056 0.503313 0.691034
9057 0.503368 0.690957
9058 0.503312 0.690991
9059 0.503256 0.690915
9060 0.503201 0.690949
9061 0.503256 0.690873
9062 0.503200 0.690907
9063 0.503145 0.690941
9064 0.503199 0.690865
9065 0.503254 0.690899
9066 0.503309 0.690933
9067 0.503254 0.690967
9068 0.503308 0.691001
9069 0.503363 0.691035
9070 0.503308 0.691069
9071 0.503362 0.691104
9072 0.503307 0.691138
9073 0.503362 0.691172
9074 0.503306 0.691095
9075 0.503361 0.691019
9076 0.503305 0.690943
9077 0.503250 0.690867
9078 0.503305 0.690901
9079 0.503359 0.690935
9080 0.503304 0.690969
9081 0.503249 0.691003
9082 0.503193 0.691037
9083 0.503248 0.691071
9084 0.503303 0.690995
9085 0.503247 0.691029
9086 0.503192 0.691063
9087 0.503136 0.690987
9088 0.503191 0.691021
9089 0.503246 0.691055
9090 0.503300 0.690979
9091 0.503245 0.691013
9092 0.503300 0.691047
9093 0.503354 0.691081
9094 0.503409 0.691005
9095 0.503353 0.691039
9096 0.503408 0.690963
9097 0.503463 0.690997
9098 0.503407 0.690921
9099 0.503352 0.690955
9100 0.503407 0.690879
9101 0.503461 0.690913
9102 0.503516 0.690837
9103 0.503460 0.690871
9104 0.503515 0.690795
9105 0.503569 0.690829
9106 0.503514 0.690863
9107 0.503569 0.690897
9108 0.503623 0.690931
9109 0.503678 0.690965
9110 0.503622 0.690999
9111 0.503677 0.691033
9112 0.503731 0.690957
9113 0.503676 0.690991
9114 0.503621 0.691025
9115 0.503566 0.690949
9116 0.503510 0.690983
9117 0.503455 0.691017
9118 0.503510 0.691051
9119 0.503564 0.691085
9120 0.503618 0.691118
9121 0.503673 0.691152
9122 0.503727 0.691077
9123 0.503782 0.691001
9124 0.503836 0.690925
9125 0.503890 0.690849
9126 0.503945 0.690774
9127 0.503999 0.690698
9128 0.503944 0.690622
9129 0.503998 0.690656
9130 0.503943 0.690581
9131 0.503997 0.690614
9132 0.503942 0.690648
9133 0.503996 0.690682
9134 0.503941 0.690607
9135 0.503886 0.690640
9136 0.503940 0.690565
9137 0.503995 0.690599
9138 0.503940 0.690633
9139 0.503994 0.690666
9140 0.504048 0.690700
9141 0.503993 0.690734
9142 0.503938 0.690768
9143 0.503992 0.690692
9144 0.503937 0.690726
9145 0.503882 0.690651
9146 0.503936 0.690684
9147 0.503881 0.690609
9148 0.503935 0.690643
9149 0.503880 0.690677
9150 0.503825 0.690710
9151 0.503879 0.690635
9152 0.503934 0.690669
9153 0.503988 0.690703
9154 0.504042 0.690627
9155 0.503987 0.690661
9156 0.504041 0.690695
9157 0.503986 0.690728
9158 0.504040 0.690762
9159 0.504094 0.690796
9160 0.504039 0.690830
9161 0.504093 0.690863
9162 0.504148 0.690897
9163 0.504093 0.690931
9164 0.504038 0.690965
9165 0.504092 0.690998
9166 0.504146 0.691032
9167 0.504091 0.690957
9168 0.504036 0.690881
9169 0.504090 0.690915
9170 0.504144 0.690949
9171 0.504089 0.690982
9172 0.504034 0.691016
9173 0.503979 0.691050
9174 0.503924 0.691083
9175 0.503978 0.691117
9176 0.503923 0.691151
9177 0.503868 0.691184
9178 0.503813 0.691218
9179 0.503868 0.691252
9180 0.503922 0.691285
9181 0.503976 0.691210
9182 0.503921 0.691135
9183 0.503866 0.691168
9184 0.503811 0.691093
9185 0.503756 0.691127
9186 0.503810 0.691160
9187 0.503864 0.691194
9188 0.503809 0.691119
9189 0.503754 0.691152
9190 0.503700 0.691186
9191 0.503645 0.691220
9192 0.503590 0.691144
9193 0.503644 0.691069
9194 0.503698 0.690994
9195 0.503643 0.691028
9196 0.503589 0.691061
9197 0.503642 0.691095
9198 0.503588 0.691129
9199 0.503533 0.691162
9200 0.503478 0.691196
9201 0.503532 0.691121
9202 0.503586 0.691045
9203 0.503640 0.691079
9204 0.503585 0.691113
9205 0.503639 0.691146
9206 0.503585 0.691180
9207 0.503639 0.691105
9208 0.503692 0.691138
9209 0.503746 0.691063
9210 0.503692 0.691097
9211 0.503637 0.691130
9212 0.503582 0.691164
9213 0.503636 0.691089
9214 0.503582 0.691122
9215 0.503527 0.691156
9216 0.503472 0.691189
9217 0.503526 0.691223
9218 0.503580 0.691256
9219 0.503525 0.691290
9220 0.503471 0.691323
9221 0.503416 0.691357
9222 0.503362 0.691390
9223 0.503415 0.691315
9224 0.503469 0.691349
9225 0.503523 0.691274
9226 0.503577 0.691307
9227 0.503631 0.691341
9228 0.503684 0.691374
9229 0.503738 0.691408
9230 0.503684 0.691441
9231 0.503629 0.691474
9232 0.503575 0.691508
9233 0.503520 0.691541
9234 0.503574 0.691575
9235 0.503519 0.691500
9236 0.503465 0.691533
9237 0.503518 0.691567
9238 0.503464 0.691600
9239 0.503409 0.691633
9240 0.503463 0.691667
9241 0.503409 0.691700
9242 0.503354 0.691733
9243 0.503408 0.691659
9244 0.503354 0.691692
9245 0.503407 0.691725
9246 0.503353 0.691759
9247 0.503407 0.691684
9248 0.503460 0.691717
9249 0.503514 0.691750
9250 0.503459 0.691784
9251 0.503405 0.691817
9252 0.503459 0.691850
9253 0.503512 0.691776
9254 0.503458 0.691809
9255 0.503404 0.691734
9256 0.503457 0.691768
9257 0.503403 0.691801
9258 0.503348 0.691834
9259 0.503294 0.691867
9260 0.503348 0.691793
9261 0.503293 0.691826
9262 0.503347 0.691751
9263 0.503293 0.691677
9264 0.503346 0.691602
9265 0.503292 0.691635
9266 0.503238 0.691561
9267 0.503291 0.691594
9268 0.503345 0.691627
9269 0.503291 0.691660
9270 0.503344 0.691586
9271 0.503398 0.691619
9272 0.503451 0.691652
9273 0.503505 0.691578
9274 0.503451 0.691503
9275 0.503396 0.691536
9276 0.503342 0.691462
9277 0.503288 0.691495
9278 0.503341 0.691528
9279 0.503287 0.691562
9280 0.503341 0.691595
9281 0.503286 0.691628
9282 0.503340 0.691661
9283 0.503286 0.691694
9284 0.503339 0.691728
9285 0.503393 0.691761
9286 0.503446 0.691794
9287 0.503500 0.691827
9288 0.503445 0.691860
9289 0.503391 0.691894
9290 0.503337 0.691927
9291 0.503390 0.691960
9292 0.503336 0.691993
9293 0.503390 0.691919
9294 0.503335 0.691952
9295 0.503281 0.691985
9296 0.503335 0.691910
9297 0.503281 0.691944
9298 0.503227 0.691977
9299 0.503280 0.692010
9300 0.503333 0.692043
9301 0.503387 0.692076
9302 0.503333 0.692109
9303 0.503279 0.692142
9304 0.503224 0.692175
9305 0.503170 0.692208
9306 0.503116 0.692134
9307 0.503170 0.692167
9308 0.503223 0.692200
9309 0.503169 0.692233
9310 0.503222 0.692159
9311 0.503168 0.692192
9312 0.503222 0.692225
9313 0.503168 0.692258
9314 0.503114 0.692184
9315 0.503060 0.692110
9316 0.503113 0.692143
9317 0.503059 0.692068
9318 0.503112 0.692101
9319 0.503058 0.692134
9320 0.503112 0.692167
9321 0.503058 0.692200
9322 0.503004 0.692233
9323 0.502950 0.692266
9324 0.502896 0.692299
9325 0.502842 0.692332
9326 0.502788 0.692365
9327 0.502734 0.692398
9328 0.502680 0.692431
9329 0.502733 0.692464
9330 0.502787 0.692497
9331 0.502733 0.692530
9332 0.502679 0.692456
9333 0.502732 0.692489
9334 0.502678 0.692522
9335 0.502732 0.692555
9336 0.502678 0.692481
9337 0.502624 0.692514
9338 0.502677 0.692547
9339 0.502623 0.692580
9340 0.502677 0.692612
9341 0.502730 0.692538
9342 0.502783 0.692571
9343 0.502836 0.692604
9344 0.502783 0.692637
9345 0.502836 0.692563
9346 0.502889 0.692596
9347 0.502835 0.692629
9348 0.502781 0.692662
9349 0.502835 0.692587
9350 0.502781 0.692513
9351 0.502834 0.692439
9352 0.502887 0.692365
9353 0.502833 0.692398
9354 0.502780 0.692324
9355 0.502833 0.692357
9356 0.502779 0.692390
9357 0.502725 0.692316
9358 0.502778 0.692349
9359 0.502725 0.692382
9360 0.502778 0.692308
9361 0.502831 0.692234
9362 0.502884 0.692267
9363 0.502937 0.692299
9364 0.502990 0.692332
9365 0.502936 0.692365
9366 0.502883 0.692291
9367 0.502936 0.692324
9368 0.502882 0.692357
9369 0.502828 0.692390
9370 0.502882 0.692316
9371 0.502935 0.692242
9372 0.502881 0.692168
9373 0.502827 0.692201
9374 0.502880 0.692234
9375 0.502827 0.692160
9376 0.502880 0.692086
9377 0.502826 0.692119
9378 0.502879 0.692045
9379 0.502932 0.692078
9380 0.502878 0.692111
9381 0.502931 0.692144
9382 0.502984 0.692177
9383 0.502931 0.692103
9384 0.502877 0.692136
9385 0.502824 0.692168
